#Parameters = {Epsilon=3; a=8.636; b=4.318; d_new=2; d_odj=74.4; h=1; l=26; l_old=26; tg_delta=0.01}
#"Frequency / GHz"	"S2,2 [Re]"	"S2,2 [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-------------------------------------------------------------------------
22.000000000000	-0.013442450273676	0.71590733837015	613.07053357340	0.0000000000000
22.006000000000	-0.0091337942062205	0.71582332695166	612.82291089986	0.0000000000000
22.012000000000	-0.0048279008990392	0.71571348786878	612.57528822632	0.0000000000000
22.018000000000	-0.00052492423159992	0.71557785943826	612.32766555279	0.0000000000000
22.024000000000	0.0037749823621077	0.71541648086892	612.08004287925	0.0000000000000
22.030000000000	0.0080716658980760	0.71522939225689	611.83242020571	0.0000000000000
22.036000000000	0.012364973846736	0.71501663458069	611.58479753217	0.0000000000000
22.042000000000	0.016654754137363	0.71477824969647	611.33717485863	0.0000000000000
22.048000000000	0.020940855162430	0.71451428033307	611.08955218509	0.0000000000000
22.054000000000	0.025223125781933	0.71422477008725	610.84192951155	0.0000000000000
22.060000000000	0.029501415327636	0.71390976341871	610.59430683802	0.0000000000000
22.066000000000	0.033775573607294	0.71356930564532	610.34668416448	0.0000000000000
22.072000000000	0.038045450908820	0.71320344293815	610.09906149094	0.0000000000000
22.078000000000	0.042310898004410	0.71281222231663	609.85143881740	0.0000000000000
22.084000000000	0.046571766154606	0.71239569164364	609.60381614386	0.0000000000000
22.090000000000	0.050827907112335	0.71195389962057	609.35619347032	0.0000000000000
22.096000000000	0.055079173126884	0.71148689578245	609.10857079678	0.0000000000000
22.102000000000	0.059325416947836	0.71099473049305	608.86094812324	0.0000000000000
22.108000000000	0.063566491828958	0.71047745493988	608.61332544971	0.0000000000000
22.114000000000	0.067802251532048	0.70993512112936	608.36570277617	0.0000000000000
22.120000000000	0.072032550330733	0.70936778188184	608.11808010263	0.0000000000000
22.126000000000	0.076257243014220	0.70877549082666	607.87045742909	0.0000000000000
22.132000000000	0.080476184891010	0.70815830239723	607.62283475555	0.0000000000000
22.138000000000	0.084689231792557	0.70751627182612	607.37521208201	0.0000000000000
22.144000000000	0.088896240076889	0.70684945514006	607.12758940847	0.0000000000000
22.150000000000	0.093097066632198	0.70615790915504	606.87996673494	0.0000000000000
22.156000000000	0.097291568880350	0.70544169147133	606.63234406140	0.0000000000000
22.162000000000	0.10147960478040	0.70470086046858	606.38472138786	0.0000000000000
22.168000000000	0.10566103283200	0.70393547530080	606.13709871432	0.0000000000000
22.174000000000	0.10983571207887	0.70314559589150	605.88947604078	0.0000000000000
22.180000000000	0.11400350211209	0.70233128292864	605.64185336724	0.0000000000000
22.186000000000	0.11816426307345	0.70149259785976	605.39423069370	0.0000000000000
22.192000000000	0.12231785565874	0.70062960288697	605.14660802016	0.0000000000000
22.198000000000	0.12646414112095	0.69974236096204	604.89898534663	0.0000000000000
22.204000000000	0.13060298127352	0.69883093578141	604.65136267309	0.0000000000000
22.210000000000	0.13473423849342	0.69789539178127	604.40373999955	0.0000000000000
22.216000000000	0.13885777572434	0.69693579413260	604.15611732601	0.0000000000000
22.222000000000	0.14297345647969	0.69595220873620	603.90849465247	0.0000000000000
22.228000000000	0.14708114484570	0.69494470221776	603.66087197893	0.0000000000000
22.234000000000	0.15118070548436	0.69391334192292	603.41324930539	0.0000000000000
22.240000000000	0.15527200363638	0.69285819591231	603.16562663186	0.0000000000000
22.246000000000	0.15935490512414	0.69177933295661	602.91800395832	0.0000000000000
22.252000000000	0.16342927635452	0.69067682253162	602.67038128478	0.0000000000000
22.258000000000	0.16749498432175	0.68955073481330	602.42275861124	0.0000000000000
22.264000000000	0.17155189661023	0.68840114067286	602.17513593770	0.0000000000000
22.270000000000	0.17559988139724	0.68722811167180	601.92751326416	0.0000000000000
22.276000000000	0.17963880745569	0.68603172005701	601.67989059062	0.0000000000000
22.282000000000	0.18366854415682	0.68481203875583	601.43226791708	0.0000000000000
22.288000000000	0.18768896147280	0.68356914137111	601.18464524355	0.0000000000000
22.294000000000	0.19169992997938	0.68230310217633	600.93702257001	0.0000000000000
22.300000000000	0.19570132085841	0.68101399611065	600.68939989647	0.0000000000000
22.306000000000	0.19969300590044	0.67970189877403	600.44177722293	0.0000000000000
22.312000000000	0.20367485750717	0.67836688642230	600.19415454939	0.0000000000000
22.318000000000	0.20764674869391	0.67700903596227	599.94653187585	0.0000000000000
22.324000000000	0.21160855309204	0.67562842494683	599.69890920231	0.0000000000000
22.330000000000	0.21556014495137	0.67422513157006	599.45128652878	0.0000000000000
22.336000000000	0.21950139914252	0.67279923466234	599.20366385524	0.0000000000000
22.342000000000	0.22343219115919	0.67135081368549	598.95604118170	0.0000000000000
22.348000000000	0.22735239712052	0.66987994872786	598.70841850816	0.0000000000000
22.354000000000	0.23126189377327	0.66838672049949	598.46079583462	0.0000000000000
22.360000000000	0.23516055849408	0.66687121032724	598.21317316108	0.0000000000000
22.366000000000	0.23904826929165	0.66533350014991	597.96555048754	0.0000000000000
22.372000000000	0.24292490480884	0.66377367251341	597.71792781400	0.0000000000000
22.378000000000	0.24679034432487	0.66219181056592	597.47030514047	0.0000000000000
