#Parameters = {Epsilon=3; a=8.636; b=4.318; d_new=2; d_odj=74.4; h=1; l=26; l_old=26; tg_delta=0.01}
#"Frequency / GHz"	"S2,1 [Re]"	"S2,1 [Im]"
#-----------------------------------------
23.236000000000	-0.61886709516970	0.35780946343502
23.242000000000	-0.61708269997270	0.36112316142398
23.248000000000	-0.61528095941710	0.36442705721578
23.254000000000	-0.61346193179774	0.36772106359612
23.260000000000	-0.61162567581595	0.37100509371388
23.266000000000	-0.60977225057738	0.37427906108268
23.272000000000	-0.60790171558967	0.37754287958236
23.278000000000	-0.60601413076025	0.38079646346048
23.284000000000	-0.60410955639405	0.38403972733383
23.290000000000	-0.60218805319128	0.38727258618986
23.296000000000	-0.60024968224512	0.39049495538821
23.302000000000	-0.59829450503952	0.39370675066209
23.308000000000	-0.59632258344690	0.39690788811975
23.314000000000	-0.59433397972588	0.40009828424592
23.320000000000	-0.59232875651908	0.40327785590319
23.326000000000	-0.59030697685078	0.40644652033347
23.332000000000	-0.58826870412470	0.40960419515931
23.338000000000	-0.58621400212175	0.41275079838533
23.344000000000	-0.58414293499770	0.41588624839959
23.350000000000	-0.58205556728098	0.41901046397492
23.356000000000	-0.57995196387039	0.42212336427030
23.362000000000	-0.57783219003282	0.42522486883214
23.368000000000	-0.57569631140097	0.42831489759568
23.374000000000	-0.57354439397112	0.43139337088626
23.380000000000	-0.57137650410084	0.43446020942062
23.386000000000	-0.56919270850669	0.43751533430818
23.392000000000	-0.56699307426198	0.44055866705237
23.398000000000	-0.56477766879450	0.44359012955186
23.404000000000	-0.56254655988423	0.44660964410180
23.410000000000	-0.56029981566104	0.44961713339511
23.416000000000	-0.55803750460248	0.45261252052372
23.422000000000	-0.55575969553142	0.45559572897974
23.428000000000	-0.55346645761387	0.45856668265671
23.434000000000	-0.55115786035659	0.46152530585084
23.440000000000	-0.54883397360492	0.46447152326212
23.446000000000	-0.54649486754040	0.46740525999558
23.452000000000	-0.54414061267858	0.47032644156241
23.458000000000	-0.54177127986667	0.47323499388116
23.464000000000	-0.53938694028129	0.47613084327886
23.470000000000	-0.53698766542618	0.47901391649218
23.476000000000	-0.53457352712993	0.48188414066856
23.482000000000	-0.53214459754367	0.48474144336731
23.488000000000	-0.52970094913881	0.48758575256073
23.494000000000	-0.52724265470472	0.49041699663523
23.500000000000	-0.52476978734649	0.49323510439239
23.506000000000	-0.52228242048262	0.49604000505003
23.512000000000	-0.51978062784273	0.49883162824332
23.518000000000	-0.51726448346525	0.50160990402581
23.524000000000	-0.51473406169520	0.50437476287046
23.530000000000	-0.51218943718183	0.50712613567072
23.536000000000	-0.50963068487635	0.50986395374153
23.542000000000	-0.50705788002966	0.51258814882033
23.548000000000	-0.50447109819005	0.51529865306809
23.554000000000	-0.50187041520089	0.51799539907028
23.560000000000	-0.49925590719835	0.52067831983790
23.566000000000	-0.49662765060912	0.52334734880840
23.572000000000	-0.49398572214811	0.52600241984669
23.578000000000	-0.49133019881611	0.52864346724608
23.584000000000	-0.48866115789759	0.53127042572921
23.590000000000	-0.48597867695832	0.53388323044903
23.596000000000	-0.48328283384310	0.53648181698970
23.602000000000	-0.48057370667348	0.53906612136748
23.608000000000	-0.47785137384545	0.54163608003171
23.614000000000	-0.47511591402714	0.54419162986562
23.620000000000	-0.47236740615654	0.54673270818729
23.626000000000	-0.46960592943916	0.54925925275048
23.632000000000	-0.46683156334578	0.55177120174552
23.638000000000	-0.46404438761012	0.55426849380017
23.644000000000	-0.46124448222656	0.55675106798046
23.650000000000	-0.45843192744780	0.55921886379152
23.656000000000	-0.45560680378263	0.56167182117843
23.662000000000	-0.45276919199353	0.56410988052702
23.668000000000	-0.44991917309448	0.56653298266468
23.674000000000	-0.44705682834856	0.56894106886118
23.680000000000	-0.44418223926570	0.57133408082944
23.686000000000	-0.44129548760038	0.57371196072632
23.692000000000	-0.43839665534927	0.57607465115337
23.698000000000	-0.43548582474900	0.57842209515762
23.704000000000	-0.43256307827382	0.58075423623232
23.710000000000	-0.42962849863327	0.58307101831767
23.716000000000	-0.42668216876991	0.58537238580157
23.722000000000	-0.42372417185701	0.58765828352033
23.728000000000	-0.42075459129624	0.58992865675938
23.734000000000	-0.41777351071533	0.59218345125399
23.740000000000	-0.41478101396583	0.59442261318994
23.746000000000	-0.41177718512072	0.59664608920423
23.752000000000	-0.40877474931999	0.59884518673413
23.758000000000	-0.40576124269733	0.60102862045977
23.764000000000	-0.40273674897711	0.60319633907531
23.770000000000	-0.39970135209159	0.60534829172164
23.776000000000	-0.39665513617867	0.60748442798696
23.782000000000	-0.39359818557964	0.60960469790742
23.788000000000	-0.39053058483691	0.61170905196769
23.794000000000	-0.38745241869173	0.61379744110156
23.800000000000	-0.38436377208196	0.61586981669252
23.806000000000	-0.38126473013979	0.61792613057430
23.812000000000	-0.37815537818946	0.61996633503148
23.818000000000	-0.37503580174503	0.62199038279997
23.824000000000	-0.37190608650808	0.62399822706762
23.830000000000	-0.36876631836547	0.62598982147469
23.836000000000	-0.36561658338706	0.62796512011444
23.842000000000	-0.36245696782345	0.62992407753355
23.848000000000	-0.35928755810374	0.63186664873271
23.854000000000	-0.35610844083322	0.63379278916706
23.860000000000	-0.35291970279113	0.63570245474670
23.866000000000	-0.34972143092838	0.63759560183716
23.872000000000	-0.34651371236531	0.63947218725985
23.878000000000	-0.34329663438942	0.64133216829253
23.884000000000	-0.34007028445305	0.64317550266978
23.890000000000	-0.33683475017120	0.64500214858336
23.896000000000	-0.33359011931920	0.64681206468276
23.902000000000	-0.33033647983045	0.64860521007549
23.908000000000	-0.32707391979420	0.65038154432759
23.914000000000	-0.32380252745323	0.65214102746398
23.920000000000	-0.32052239120160	0.65388361996885
23.926000000000	-0.31723359958240	0.65560928278609
23.932000000000	-0.31393624128547	0.65731797731958
23.938000000000	-0.31063040514513	0.65900966543364
23.944000000000	-0.30731618013792	0.66068430945334
23.950000000000	-0.30399365538033	0.66234187216482
23.956000000000	-0.30066292012654	0.66398231681570
23.962000000000	-0.29732406376616	0.66560560711534
23.968000000000	-0.29397717582192	0.66721170723516
23.974000000000	-0.29062234594747	0.66880058180900
23.980000000000	-0.28725966392508	0.67037219593336
23.986000000000	-0.28388921966336	0.67192651516774
23.992000000000	-0.28051110319501	0.67346350553485
23.998000000000	-0.27712540467457	0.67498313352097
24.004000000000	-0.27373221437613	0.67648536607612
24.010000000000	-0.27033162269107	0.67797017061439
24.016000000000	-0.26692372012583	0.67943751501412
24.022000000000	-0.26350859729957	0.68088736761816
24.028000000000	-0.26008634494199	0.68231969723412
24.034000000000	-0.25665705389101	0.68373447313451
24.040000000000	-0.25322081509052	0.68513166505702
24.046000000000	-0.24977771958814	0.68651124320469
24.052000000000	-0.24632785853293	0.68787317824605
24.058000000000	-0.24287132317314	0.68921744131537
24.064000000000	-0.23940820485393	0.69054400401278
24.070000000000	-0.23593859501514	0.69185283840443
24.076000000000	-0.23246258518900	0.69314391702265
24.082000000000	-0.22898026699791	0.69441721286609
24.088000000000	-0.22549173215212	0.69567269939984
24.094000000000	-0.22199707244752	0.69691035055552
24.100000000000	-0.21849637976335	0.69813014073147
24.106000000000	-0.21498974605999	0.69933204479275
24.112000000000	-0.21147726337662	0.70051603807131
24.118000000000	-0.20795902382907	0.70168209636603
24.124000000000	-0.20443511960745	0.70283019594280
24.130000000000	-0.20090564297400	0.70396031353459
24.136000000000	-0.19737068626074	0.70507242634147
24.142000000000	-0.19383034186731	0.70616651203072
24.148000000000	-0.19028470225863	0.70724254873677
24.154000000000	-0.18673385996271	0.70830051506132
24.160000000000	-0.18317790756837	0.70934039007326
24.166000000000	-0.17961693772301	0.71036215330877
24.172000000000	-0.17605104313031	0.71136578477122
24.178000000000	-0.17248031654806	0.71235126493122
24.184000000000	-0.16890485078586	0.71331857472659
24.190000000000	-0.16532473870285	0.71426769556228
24.196000000000	-0.16174007320556	0.71519860931038
24.202000000000	-0.15815094724555	0.71611129831003
24.208000000000	-0.15455745381724	0.71700574536737
24.214000000000	-0.15095968595568	0.71788193375547
24.220000000000	-0.14735773673422	0.71873984721425
24.226000000000	-0.14375169926239	0.71957946995036
24.232000000000	-0.14014166668356	0.72040078663711
24.238000000000	-0.13652773217276	0.72120378241435
24.244000000000	-0.13290998893443	0.72198844288835
24.250000000000	-0.12928853020018	0.72275475413163
24.256000000000	-0.12566344922657	0.72350270268290
24.262000000000	-0.12203483929286	0.72423227554683
24.268000000000	-0.11840279369879	0.72494346019392
24.274000000000	-0.11476740576236	0.72563624456034
24.280000000000	-0.11112876881760	0.72631061704774
24.286000000000	-0.10748697621233	0.72696656652306
24.292000000000	-0.10384212130595	0.72760408231834
24.298000000000	-0.10019429746722	0.72822315423047
24.304000000000	-0.096543598072034	0.72882377252104
24.310000000000	-0.092890116501193	0.72940592791604
24.316000000000	-0.089233946138207	0.72996961160569
24.322000000000	-0.085575180367070	0.73051481524413
24.328000000000	-0.081913912570050	0.73104153094920
24.334000000000	-0.078250236125474	0.73154975130215
24.340000000000	-0.074584244405523	0.73203946934738
24.346000000000	-0.070916030774025	0.73251067859214
24.352000000000	-0.067245688584248	0.73296337300625
24.358000000000	-0.063573311176697	0.73339754702176
24.364000000000	-0.059898991876917	0.73381319553266
24.370000000000	-0.056222823993290	0.73421031389456
24.376000000000	-0.052544900814844	0.73458889792432
24.382000000000	-0.048865315609050	0.73494894389972
24.388000000000	-0.045184161619645	0.73529044855914
24.394000000000	-0.041501532064422	0.73561340910112
24.400000000000	-0.037817520133064	0.73591782318404
24.406000000000	-0.034132218984949	0.73620368892573
24.412000000000	-0.030445721746966	0.73647100490304
24.418000000000	-0.026758121511342	0.73671977015149
24.424000000000	-0.023069511333461	0.73694998416478
24.430000000000	-0.019379984229689	0.73716164689445
24.436000000000	-0.015689633175206	0.73735475874937
24.442000000000	-0.011998551101835	0.73752932059535
24.448000000000	-0.0083068308958732	0.73768533375465
24.454000000000	-0.0046145653959345	0.73782280000553
24.460000000000	-0.00092184739078550	0.73794172158179
24.466000000000	0.0027712303828142	0.73804210117225
24.472000000000	0.0064645752422628	0.73812394192030
24.478000000000	0.010158094561267	0.73818724742336
24.484000000000	0.013851695771997	0.73823202173237
24.490000000000	0.017545286367227	0.73825826935131
24.496000000000	0.021238773902474	0.73826599523662
24.502000000000	0.024932065998150	0.73825520479665
24.508000000000	0.028625070341684	0.73822590389117
24.514000000000	0.032317694689661	0.73817809883075
24.520000000000	0.036009846869950	0.73811179637619
24.526000000000	0.039701434783832	0.73802700373799
24.532000000000	0.043392366408121	0.73792372857569
24.538000000000	0.047082549797282	0.73780197899733
24.544000000000	0.050771893085550	0.73766176355879
24.550000000000	0.054460304489036	0.73750309126321
24.556000000000	0.058147692307843	0.73732597156033
24.562000000000	0.061833964928163	0.73713041434586
24.568000000000	0.065519030824384	0.73691642996084
24.574000000000	0.069202798561181	0.73668402919097
24.580000000000	0.072885176795621	0.73643322326593
24.586000000000	0.076566074279236	0.73616402385875
24.592000000000	0.080245399860120	0.73587644308504
24.598000000000	0.083923062485007	0.73557049350237
24.604000000000	0.087598971201350	0.73524618810953
24.610000000000	0.091273035159391	0.73490354034581
24.616000000000	0.094945163614234	0.73454256409027
24.622000000000	0.098615265927908	0.73416327366102
24.628000000000	0.10228325157143	0.73376568381446
24.634000000000	0.10594903012685	0.73334980974455
24.640000000000	0.10961251128934	0.73291566708199
24.646000000000	0.11327360486918	0.73246327189352
24.652000000000	0.11693222079386	0.73199264068106
24.658000000000	0.12058826911008	0.73150379038099
24.664000000000	0.12424165998582	0.73099673836329
24.670000000000	0.12789230371233	0.73047150243075
24.676000000000	0.13154011070618	0.72992810081814
24.682000000000	0.13518499151128	0.72936655219141
24.688000000000	0.13882685680089	0.72878687564680
24.694000000000	0.14246561737962	0.72818909071004
24.700000000000	0.14610118418546	0.72757321733543
24.706000000000	0.14973346829177	0.72693927590506
24.712000000000	0.15336238090925	0.72628728722782
24.718000000000	0.15698783338800	0.72561727253862
24.724000000000	0.16060973721942	0.72492925349742
24.730000000000	0.16422800403825	0.72422325218836
24.736000000000	0.16784254562453	0.72349929111883
24.742000000000	0.17145327390558	0.72275739321856
24.748000000000	0.17506010095792	0.72199758183867
24.754000000000	0.17866293900931	0.72121988075073
24.760000000000	0.18226170044062	0.72042431414582
24.766000000000	0.18585629778784	0.71961090663357
24.772000000000	0.18944664374400	0.71877968324117
24.778000000000	0.19303265116111	0.71793066941240
24.784000000000	0.19661423305208	0.71706389100667
24.790000000000	0.20019130259269	0.71617937429797
24.796000000000	0.20376377312346	0.71527714597391
24.802000000000	0.20733155815159	0.71435723313468
24.808000000000	0.21089457135287	0.71341966329204
24.814000000000	0.21445272657357	0.71246446436828
24.820000000000	0.21800593783239	0.71149166469517
24.826000000000	0.22155411932227	0.71050129301294
24.832000000000	0.22509718541232	0.70949337846918
24.838000000000	0.22863505064974	0.70846795061780
24.844000000000	0.23216762976161	0.70742503941794
24.850000000000	0.23569483765682	0.70636467523291
24.856000000000	0.23921658942791	0.70528688882904
24.862000000000	0.24273280035293	0.70419171137464
24.868000000000	0.24624338589730	0.70307917443887
24.874000000000	0.24974826171563	0.70194930999057
24.880000000000	0.25324734365356	0.70080215039720
24.886000000000	0.25674054774962	0.69963772842369
24.892000000000	0.26022779023702	0.69845607723125
24.898000000000	0.26370898754550	0.69725723037626
24.904000000000	0.26718405630308	0.69604122180909
24.910000000000	0.27065291333796	0.69480808587293
24.916000000000	0.27411547568022	0.69355785730263
24.922000000000	0.27757166056368	0.69229057122348
24.928000000000	0.28102138542765	0.69100626315002
24.934000000000	0.28446456791871	0.68970496898486
24.940000000000	0.28790112589251	0.68838672501747
24.946000000000	0.29133097741548	0.68705156792290
24.952000000000	0.29475404076664	0.68569953476064
24.958000000000	0.29817023443933	0.68433066297331
24.964000000000	0.30157947714292	0.68294499038545
24.970000000000	0.30498168780462	0.68154255520226
24.976000000000	0.30837678557113	0.68012339600834
24.982000000000	0.31176468981041	0.67868755176644
24.988000000000	0.31514532011337	0.67723506181613
24.994000000000	0.31851859629561	0.67576596587257
25.000000000000	0.32188443839908	0.67428030402521
25.006000000000	0.32523078565172	0.67278390094662
25.012000000000	0.32856959350447	0.67127113238781
25.018000000000	0.33190078356383	0.66974203914534
25.024000000000	0.33522427766642	0.66819666237921
25.030000000000	0.33853999788065	0.66663504361152
25.036000000000	0.34184786650835	0.66505722472523
25.042000000000	0.34514780608635	0.66346324796273
25.048000000000	0.34843973938811	0.66185315592459
25.054000000000	0.35172358942531	0.66022699156819
25.060000000000	0.35499927944946	0.65858479820636
25.066000000000	0.35826673295347	0.65692661950608
25.072000000000	0.36152587367324	0.65525249948704
25.078000000000	0.36477662558919	0.65356248252035
25.084000000000	0.36801891292790	0.65185661332710
25.090000000000	0.37125266016358	0.65013493697704
25.096000000000	0.37447779201967	0.64839749888715
25.102000000000	0.37769423347038	0.64664434482025
25.108000000000	0.38090190974217	0.64487552088361
25.114000000000	0.38410074631533	0.64309107352753
25.120000000000	0.38729066892548	0.64129104954395
25.126000000000	0.39047160356505	0.63947549606499
25.132000000000	0.39364347648480	0.63764446056153
25.138000000000	0.39680621419533	0.63579799084182
25.144000000000	0.39995974346853	0.63393613504996
25.150000000000	0.40310399133906	0.63205894166452
25.156000000000	0.40623888510583	0.63016645949705
25.162000000000	0.40936435233347	0.62825873769064
25.168000000000	0.41248032085373	0.62633582571842
25.174000000000	0.41558671876699	0.62439777338212
25.180000000000	0.41868347444364	0.62244463081058
25.186000000000	0.42177051652553	0.62047644845823
25.192000000000	0.42484777392737	0.61849327710367
25.198000000000	0.42791517583817	0.61649516784809
25.204000000000	0.43097265172260	0.61448217211385
25.210000000000	0.43402013132242	0.61245434164287
25.216000000000	0.43705754465785	0.61041172849521
25.222000000000	0.44008482202892	0.60835438504748
25.228000000000	0.44310189401687	0.60628236399135
25.234000000000	0.44610869148550	0.60419571833201
25.240000000000	0.44910514558251	0.60209450138660
25.246000000000	0.45209118774083	0.59997876678271
25.252000000000	0.45506674968000	0.59784856845680
25.258000000000	0.45803176340743	0.59570396065265
25.264000000000	0.46098616121977	0.59354499791979
25.270000000000	0.46392987570417	0.59137173511197
25.276000000000	0.46686283973962	0.58918422738553
25.282000000000	0.46978498649819	0.58698253019786
25.288000000000	0.47269624944637	0.58476669930582
25.294000000000	0.47559656234627	0.58253679076413
25.300000000000	0.47848585925696	0.58029286092377
25.306000000000	0.48136407453565	0.57803496643042
25.312000000000	0.48423114283899	0.57576316422282
25.318000000000	0.48708699912427	0.57347751153118
25.324000000000	0.48993157865066	0.57117806587555
25.330000000000	0.49276481698042	0.56886488506423
25.336000000000	0.49558664998014	0.56653802719209
25.342000000000	0.49839701382189	0.56419755063903
25.348000000000	0.50119584498443	0.56184351406825
25.354000000000	0.50398308025443	0.55947597642469
25.360000000000	0.50675865672758	0.55709499693333
25.366000000000	0.50952251180979	0.55470063509757
25.372000000000	0.51227458321833	0.55229295069761
25.378000000000	0.51501480898299	0.54987200378872
25.384000000000	0.51774312744721	0.54743785469965
